tripID,CLS_ID,nbAnglers,return_date_ymd,state,RED SNAPPER_kept,RED SNAPPER_released,VERMILION SNAPPER_kept,VERMILION SNAPPER_released,KING MACKEREL_kept,KING MACKEREL_released,SPANISH MACKEREL_kept,SPANISH MACKEREL_released,RED GROUPER_kept,RED GROUPER_released,WHITE GRUNT_kept,WHITE GRUNT_released,RED PORGY_kept,RED PORGY_released
11896,199,6,2017-07-06,FL,NA,NA,NA,NA,NA,NA,7,0,NA,NA,12,0,NA,NA
11897,192,2,2017-07-06,FL,NA,NA,NA,NA,NA,NA,NA,NA,3,20,NA,NA,NA,NA
11898,127,39,2017-07-06,FL,65,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11899,156,4,2017-07-06,FL,NA,NA,NA,NA,NA,NA,10,4,NA,NA,NA,NA,NA,NA
11900,256,6,2017-07-06,AL,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11900,256,6,2017-07-06,AL,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11901,214,4,2017-07-06,FL,8,16,18,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA
11903,268,6,2017-07-06,FL,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11904,77,2,2017-07-06,FL,1,0,NA,NA,6,0,NA,NA,NA,NA,NA,NA,NA,NA
11905,77,6,2017-07-05,FL,12,3,20,2,NA,NA,NA,NA,NA,NA,NA,NA,2,0
11906,52,6,2017-07-06,AL,12,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11907,13,4,2017-07-06,FL,7,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,18,0
11908,34,8,2017-07-06,FL,22,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11909,79,5,2017-07-06,AL,10,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11910,106,6,2017-07-06,AL,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11911,139,3,2017-07-06,AL,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11912,110,6,2017-07-06,AL,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11913,72,8,2017-07-06,AL,16,12,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11914,194,6,2017-07-06,FL,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA,NA,NA,NA
11915,266,3,2017-07-06,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,6,NA,NA
11916,42,6,2017-07-06,AL,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11916,42,6,2017-07-06,AL,13,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11917,100,6,2017-07-06,AL,12,3,NA,NA,0,1,2,0,NA,NA,NA,NA,NA,NA
11919,33,11,2017-07-06,FL,12,10,NA,NA,2,0,NA,NA,NA,NA,NA,NA,10,0
11920,241,5,2017-07-06,FL,10,6,4,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA
11921,242,6,2017-07-06,FL,1,0,NA,NA,NA,NA,NA,NA,3,40,NA,NA,NA,NA
11922,254,6,2017-07-06,AL,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11923,24,7,2017-07-06,FL,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11924,233,6,2017-07-06,FL,9,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0
11925,57,11,2017-07-06,AL,22,12,6,0,1,0,2,0,NA,NA,NA,NA,18,0
11926,188,5,2017-07-06,FL,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11928,37,10,2017-07-06,AL,21,16,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
11930,84,7,2017-07-06,FL,7,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11931,123,8,2017-07-06,AL,19,15,23,5,NA,NA,NA,NA,NA,NA,NA,NA,10,0
11932,211,5,2017-07-06,FL,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11933,218,6,2017-07-06,FL,12,9,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,0
11934,59,8,2017-07-06,FL,15,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11935,143,5,2017-07-06,AL,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11935,143,5,2017-07-06,AL,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11936,27,12,2017-07-05,FL,2,11,3,0,NA,NA,NA,NA,NA,NA,NA,NA,11,0
11937,27,8,2017-07-06,FL,2,8,3,0,NA,NA,NA,NA,NA,NA,NA,NA,13,0
11939,66,4,2017-07-05,FL,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11940,66,5,2017-07-06,FL,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11941,66,6,2017-07-06,FL,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11942,210,10,2017-07-06,FL,10,3,6,3,NA,NA,NA,NA,7,10,NA,NA,2,0
11943,71,8,2017-07-06,FL,17,7,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11944,68,6,2017-07-06,FL,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11945,74,10,2017-07-06,AL,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11946,14,6,2017-07-06,FL,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
11947,47,7,2017-07-06,FL,14,5,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11948,122,12,2017-07-06,AL,25,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11949,256,3,2017-07-06,AL,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11949,256,3,2017-07-06,AL,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11951,231,2,2017-07-06,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11952,231,5,2017-07-06,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11954,19,5,2017-07-06,AL,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11955,43,9,2017-07-06,FL,9,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11956,37,8,2017-07-06,AL,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11957,195,6,2017-07-05,FL,12,30,30,0,NA,NA,NA,NA,NA,NA,NA,NA,35,0
11958,200,10,2017-07-06,FL,23,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11959,195,6,2017-07-06,FL,12,35,NA,NA,2,0,NA,NA,1,0,NA,NA,10,0
11960,33,8,2017-07-06,FL,2,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,10,0
11963,7,3,2017-07-06,FL,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11965,217,6,2017-07-06,FL,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11966,268,6,2017-07-06,FL,12,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11967,34,6,2017-07-06,FL,19,19,8,13,NA,NA,NA,NA,NA,NA,NA,NA,25,13
11968,234,4,2017-07-06,FL,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11969,52,5,2017-07-06,AL,10,34,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11971,43,13,2017-07-06,FL,2,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,26,0
11972,35,2,2017-07-06,AL,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11972,35,2,2017-07-06,AL,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11973,106,5,2017-07-06,AL,10,8,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11974,110,6,2017-07-06,AL,12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11978,13,6,2017-07-06,FL,12,15,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11979,79,5,2017-07-06,AL,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11980,42,5,2017-07-06,AL,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11981,254,2,2017-07-06,AL,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11982,260,4,2017-07-06,FL,NA,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA
11983,260,4,2017-07-07,FL,13,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11984,120,10,2017-07-07,AL,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11987,86,9,2017-07-06,FL,36,11,1,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA
11988,43,13,2017-07-07,FL,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11989,209,4,2017-07-07,FL,NA,NA,NA,NA,NA,NA,20,0,NA,NA,NA,NA,NA,NA
11990,199,4,2017-07-07,FL,NA,NA,NA,NA,NA,NA,15,1,NA,NA,NA,NA,NA,NA
11991,241,8,2017-07-07,FL,17,10,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
11992,256,4,2017-07-07,AL,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11992,256,4,2017-07-07,AL,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11993,200,6,2017-07-07,FL,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
11995,35,6,2017-07-07,AL,12,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11995,35,6,2017-07-07,AL,12,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11996,139,5,2017-07-07,AL,10,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11997,77,6,2017-07-07,FL,9,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11998,52,5,2017-07-07,AL,10,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11999,33,10,2017-07-07,FL,10,5,22,2,3,0,NA,NA,NA,NA,NA,NA,8,0
12e3,42,6,2017-07-07,AL,13,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12001,235,6,2017-07-07,FL,7,8,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12002,156,6,2017-07-07,FL,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,NA
12004,106,6,2017-07-07,AL,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12005,122,7,2017-07-07,AL,18,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12006,194,5,2017-07-07,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12007,79,5,2017-07-07,AL,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12008,214,3,2017-07-07,FL,6,7,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12010,27,8,2017-07-07,FL,3,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0
12012,268,5,2017-07-07,FL,11,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12013,19,6,2017-07-07,AL,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12014,210,4,2017-07-07,FL,7,3,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA
12017,7,6,2017-07-07,FL,12,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12018,188,5,2017-07-06,FL,20,26,6,6,NA,NA,NA,NA,NA,NA,NA,NA,10,0
12019,195,5,2017-07-07,FL,10,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12021,71,7,2017-07-07,FL,14,9,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12022,123,10,2017-07-07,AL,21,15,20,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0
12023,13,5,2017-07-07,FL,11,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,0
12024,67,4,2017-07-07,AL,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12025,218,3,2017-07-07,FL,6,8,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA
12026,260,6,2017-07-07,FL,27,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12027,110,9,2017-07-07,AL,18,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12028,254,6,2017-07-07,AL,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12032,242,4,2017-07-07,FL,4,6,NA,NA,NA,NA,NA,NA,8,18,NA,NA,NA,NA
12033,59,5,2017-07-07,FL,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12034,159,6,2017-07-06,FL,13,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12035,124,4,2017-07-07,AL,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12036,47,11,2017-07-07,FL,27,5,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12038,233,6,2017-07-07,FL,8,0,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12039,256,6,2017-07-07,AL,12,8,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
12039,256,6,2017-07-07,AL,12,8,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
12040,234,5,2017-07-07,FL,6,1,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA
12041,74,7,2017-07-07,AL,14,5,8,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0
12042,57,11,2017-07-07,AL,22,5,30,10,1,0,2,0,NA,NA,NA,NA,28,0
12043,218,20,2017-07-07,FL,43,18,59,13,NA,NA,NA,NA,NA,NA,NA,NA,11,1
12044,54,8,2017-07-07,FL,9,15,NA,NA,4,0,NA,NA,NA,NA,NA,NA,NA,NA
12045,54,5,2017-07-07,FL,11,22,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
12046,34,5,2017-07-07,FL,24,32,8,7,2,0,NA,NA,1,0,NA,NA,5,0
12047,52,4,2017-07-07,AL,8,27,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12048,86,12,2017-07-07,FL,26,11,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12049,19,6,2017-07-07,AL,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12050,84,4,2017-07-07,FL,3,0,25,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA
12051,84,7,2017-07-07,FL,8,0,15,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
12052,122,14,2017-07-07,AL,28,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12055,14,6,2017-07-08,FL,12,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0
12056,42,6,2017-07-07,AL,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12057,241,8,2017-07-08,FL,7,2,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
12059,158,3,2017-07-08,FL,NA,NA,NA,NA,NA,NA,NA,NA,0,11,6,17,NA,NA
12060,35,4,2017-07-08,AL,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12060,35,4,2017-07-08,AL,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12061,50,14,2017-06-30,AL,30,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12062,50,14,2017-07-01,AL,29,25,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12063,50,18,2017-07-02,AL,36,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12064,50,20,2017-07-02,AL,41,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12065,50,9,2017-07-03,AL,20,25,10,0,NA,NA,NA,NA,NA,NA,NA,NA,5,0
12066,50,28,2017-07-04,AL,57,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12067,50,15,2017-07-04,AL,30,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12068,50,16,2017-07-05,AL,32,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12069,50,16,2017-07-06,AL,32,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12070,50,10,2017-07-07,AL,21,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12071,67,20,2017-07-08,AL,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12072,122,10,2017-07-08,AL,20,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12073,100,5,2017-07-08,AL,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12074,210,3,2017-07-08,FL,3,1,NA,NA,NA,NA,NA,NA,2,15,6,0,NA,NA
12075,52,5,2017-07-08,AL,10,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12077,268,5,2017-07-08,FL,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12078,200,9,2017-07-08,FL,19,7,10,4,3,0,NA,NA,NA,NA,NA,NA,NA,NA
12079,200,7,2017-07-07,FL,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
12080,14,5,2017-07-08,FL,10,11,8,6,NA,NA,NA,NA,NA,NA,NA,NA,5,0
12081,233,5,2017-07-08,FL,8,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12082,47,11,2017-07-08,FL,22,3,52,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12083,121,6,2017-07-08,AL,12,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12084,133,6,2017-07-05,FL,15,25,NA,NA,NA,NA,NA,NA,0,20,NA,NA,NA,NA
12085,133,2,2017-07-07,FL,5,12,NA,NA,NA,NA,NA,NA,1,15,NA,NA,NA,NA
12086,133,5,2017-07-08,FL,11,10,NA,NA,NA,NA,NA,NA,0,18,NA,NA,NA,NA
12088,194,6,2017-07-08,FL,NA,NA,NA,NA,NA,NA,NA,NA,3,45,NA,NA,NA,NA
12089,202,4,2017-07-08,FL,8,12,2,30,NA,NA,NA,NA,9,15,NA,NA,NA,NA
12090,57,11,2017-07-08,AL,23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12091,235,6,2017-07-08,FL,12,6,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
12092,159,6,2017-07-07,FL,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12093,68,9,2017-07-08,FL,18,60,10,0,NA,NA,NA,NA,NA,NA,NA,NA,40,0
12094,43,9,2017-07-08,FL,18,0,32,0,NA,NA,NA,NA,NA,NA,NA,NA,32,0
12095,260,6,2017-07-08,FL,22,30,NA,NA,NA,NA,NA,NA,2,15,NA,NA,NA,NA
12096,192,5,2017-07-08,FL,NA,NA,NA,NA,NA,NA,NA,NA,8,30,NA,NA,NA,NA
12097,242,6,2017-07-08,FL,NA,NA,NA,NA,NA,NA,NA,NA,11,29,NA,NA,NA,NA
12098,38,8,2017-07-08,AL,16,4,15,0,1,0,2,0,NA,NA,NA,NA,NA,NA
12100,72,10,2017-07-08,AL,21,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12101,124,6,2017-07-08,AL,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12102,59,7,2017-07-08,FL,15,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12103,123,9,2017-07-08,AL,19,20,15,0,2,0,NA,NA,NA,NA,NA,NA,12,0
12104,214,6,2017-07-08,FL,12,10,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12105,33,8,2017-07-08,FL,17,10,39,0,3,0,NA,NA,NA,NA,NA,NA,10,0
12108,120,16,2017-07-08,AL,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12109,254,4,2017-07-08,AL,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12111,67,11,2017-07-08,AL,22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12113,52,6,2017-07-08,AL,13,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12114,14,6,2017-07-08,FL,12,12,22,9,NA,NA,NA,NA,NA,NA,NA,NA,2,0
12115,37,8,2017-07-08,AL,16,25,6,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0
12116,19,6,2017-07-08,AL,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12118,100,6,2017-07-08,AL,12,15,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA
12119,268,6,2017-07-08,FL,12,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12120,100,6,2017-07-08,AL,12,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12121,122,10,2017-07-08,AL,26,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12122,106,5,2017-07-07,AL,11,8,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
12123,106,3,2017-07-09,AL,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12124,84,10,2017-07-09,FL,5,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12125,233,4,2017-07-09,FL,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12126,86,6,2017-07-08,FL,12,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12128,74,7,2017-07-08,AL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12131,42,6,2017-07-08,AL,13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12131,42,6,2017-07-08,AL,13,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12133,199,3,2017-07-08,FL,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,NA,NA
12134,264,4,2017-07-05,FL,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12135,264,5,2017-07-07,FL,10,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12136,50,22,2017-07-08,AL,44,25,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12137,7,6,2017-07-09,FL,NA,NA,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12139,37,13,2017-07-09,AL,27,15,1,0,0,3,2,0,NA,NA,NA,NA,NA,NA
12140,35,4,2017-07-09,AL,8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12140,35,4,2017-07-09,AL,8,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12141,194,4,2017-07-09,FL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12142,79,6,2017-07-09,AL,12,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12143,210,3,2017-07-09,FL,NA,NA,NA,NA,NA,NA,NA,NA,3,15,16,0,NA,NA
12144,85,6,2017-07-09,AL,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12145,55,4,2017-07-05,FL,12,20,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12146,55,6,2017-07-09,FL,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12147,218,7,2017-07-09,FL,14,6,3,5,5,0,NA,NA,NA,NA,NA,NA,8,5
12148,16,5,2017-07-09,AL,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12149,43,7,2017-07-09,FL,14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12150,14,6,2017-07-09,FL,14,21,20,7,NA,NA,NA,NA,1,0,NA,NA,2,0
12151,200,6,2017-07-09,FL,12,2,36,0,1,0,NA,NA,NA,NA,NA,NA,1,0
12152,47,11,2017-07-09,FL,22,4,5,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
12153,192,5,2017-07-09,FL,NA,NA,NA,NA,2,0,NA,NA,11,20,NA,NA,NA,NA
12154,100,6,2017-07-09,AL,12,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12157,71,12,2017-07-09,FL,25,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12158,27,9,2017-07-09,FL,6,12,7,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0
12159,214,6,2017-07-09,FL,12,5,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12160,110,9,2017-07-09,AL,36,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12162,59,8,2017-07-09,FL,16,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12163,124,4,2017-07-09,AL,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12164,79,4,2017-07-09,AL,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12165,86,7,2017-07-09,FL,16,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12166,54,11,2017-07-09,FL,23,10,20,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12167,139,5,2017-07-09,AL,10,8,25,0,NA,NA,NA,NA,NA,NA,NA,NA,15,0
12168,34,6,2017-07-09,FL,15,23,15,13,1,0,NA,NA,0,1,NA,NA,13,5
12170,67,10,2017-07-09,AL,16,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12173,106,6,2017-07-09,AL,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12174,14,6,2017-07-09,FL,12,18,26,17,NA,NA,NA,NA,NA,NA,NA,NA,0,5
12175,218,6,2017-07-09,FL,12,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12176,242,5,2017-07-09,FL,7,4,NA,NA,NA,NA,NA,NA,3,18,10,25,NA,NA
12177,43,5,2017-07-09,FL,10,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0
12178,57,18,2017-07-09,AL,37,15,35,5,NA,NA,NA,NA,NA,NA,NA,NA,11,0
12179,50,13,2017-07-09,AL,27,30,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12181,32,6,2017-07-06,FL,14,15,NA,NA,NA,NA,NA,NA,4,0,NA,NA,4,0
12182,32,6,2017-07-07,FL,12,8,4,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0
